target_word,freq,LenChar,VowConRatio,label
تابوشکنی,445,8.0,0.8,0
صفارزاده,655,8.0,0.8,0
دکوراسیون,5390,9.0,0.71,0
مؤلفه,8373,5.0,1.0,0
سنگ‌پرانی,315,9.0,0.67,0
الوان,925,5.0,1.0,0
سایک,422,4.0,0.67,0
ناعادلانه,6766,9.0,0.83,0
اورکا,115,5.0,0.75,0
وایولا,182,6.0,1.0,0
پنهان‌کردن,148,10.0,0.71,0
هماتولوژی,355,9.0,0.71,0
بازای,109,5.0,0.67,0
سواحل,37739,5.0,0.75,0
ویولن,2775,5.0,0.5,0
دعوت‌شده,7994,8.0,0.67,0
وأربع,109,5.0,1.0,0
ژرف‌نگری,211,8.0,0.67,0
بیماریهای,11510,9.0,1.0,0
چیپس‌ها,201,7.0,0.67,0
کومیته,816,6.0,1.0,0
نمایه‌سازی,640,10.0,0.83,0
شناختی,25358,6.0,0.75,0
فرض,49979,3.0,0.33,0
وگاس,387,4.0,0.67,0
استراژی,130,7.0,0.8,0
الصوتی,225,6.0,0.75,0
فجایع,5358,5.0,0.5,0
یک‌جا,1201,5.0,1.0,0
کولن,429,4.0,0.67,0
گئومات,246,6.0,0.75,0
وبانک‌های,106,9.0,0.83,0
سارکوئیدوز,285,10.0,0.71,0
کاویانپور,343,9.0,0.67,0
سزان,271,4.0,0.67,0
ارزش‌یابی,438,9.0,0.8,0
رأینا,177,5.0,1.0,0
بازارگردی,217,9.0,0.67,0
حکومت‌نظامی,1951,11.0,0.71,0
استودیو,33285,7.0,0.67,0
دیسکو,767,5.0,0.67,0
عقلانیت,16807,7.0,0.6,0
دی‌ئی,246,5.0,1.5,0
غیرمولد,2003,7.0,0.4,0
برق‌آبی,900,7.0,0.8,0
برایتان,30528,7.0,0.6,0
همسایه,64210,6.0,0.75,0
للجن,551,4.0,0.33,0
ابوسعید,1665,7.0,1.0,0
پرادش,1612,5.0,0.75,0
آنیکا,107,5.0,1.0,0
ییتس,320,4.0,0.33,0
فلج‌کننده,1552,9.0,0.42,0
القص,260,4.0,0.5,0
حلاوت,970,5.0,0.75,0
قماش,408,4.0,0.67,0
آمد#آی,78156,2.5,1.0,0
طلایی‌پوشان,254,11.0,0.75,0
همسایگانی,294,9.0,1.0,0
ازآغاز,227,6.0,1.25,0
شلمبرژه,457,7.0,0.67,0
همخوان,16650,6.0,0.6,0
خودسر,4093,5.0,0.4,0
بشقاب,4661,5.0,0.5,0
أکدوا,220,5.0,1.0,0
مرغک,200,4.0,0.5,0
متأسف,2244,5.0,1.0,0
کیاسراتو,236,8.0,1.0,0
ملاباشی,266,7.0,1.0,0
کم‌بازده,273,8.0,0.8,0
ثمانین,111,6.0,0.75,0
الله‌یار,267,8.0,0.8,0
صباتامین,145,8.0,0.8,0
ماهنامه,9482,7.0,1.0,0
أبنائها,115,7.0,0.8,0
مناورات,1249,7.0,0.8,0
چرچیل,2076,5.0,0.33,0
فلد,539,3.0,0.67,0
باس‌های,197,7.0,0.75,0
آزادتری,101,7.0,1.0,0
نعت,237,3.0,0.33,0
المحیط,1524,6.0,0.6,0
هنا,3069,3.0,1.0,0
کوهن,4236,4.0,0.67,0
بگیرن,540,5.0,0.75,0
إعفاء,107,5.0,0.75,0
دومی‌دانی,181,9.0,1.0,0
کوپال,1076,5.0,0.67,0
اهانت‌آمیز,791,10.0,0.71,0
الکل,40766,4.0,0.5,0
خواب‌زده,385,8.0,0.67,0
بینه,5673,4.0,1.0,0
ستیزه,2353,5.0,1.0,0
صفاخو,540,5.0,1.0,0
آراندبی,122,7.0,0.8,0
وضیع,677,4.0,0.67,0
عشوائی,235,6.0,0.75,0
همانا,6299,5.0,1.0,0
سایپاست,432,7.0,0.75,0
بارانه,109,6.0,1.0,0
تصرف,32626,4.0,0.5,0
عانت,104,4.0,0.67,0
أبرزها,324,6.0,0.8,0
تحول‌آفرین,705,10.0,0.71,0
واعظ‌زاده,190,9.0,0.67,0
آمنیوتیک,479,8.0,0.67,0
کرگ,322,3.0,0.33,0
جیلبریک,1043,7.0,0.43,0
ولات,646,4.0,0.67,0
زاپا,143,4.0,1.0,0
هم‌اند,136,6.0,1.0,0
مسچی,171,4.0,0.5,0
کادرفنی,7457,7.0,0.5,0
استرستان,185,8.0,0.67,0
تازش,175,4.0,0.67,0
مشیمع,212,5.0,0.75,0
هولمز,1383,5.0,0.67,0
خداع,107,4.0,0.67,0
شکوائیه,928,7.0,1.67,0
بوساط,108,5.0,0.67,0
سلف,14717,3.0,0.67,0
تش,367,2.0,0.5,0
شلوغی‌ها,220,8.0,1.0,0
محموله,48314,6.0,0.75,0
لومومبا,181,7.0,0.75,0
ایکان,241,5.0,0.67,0
آفریدگان,321,8.0,1.0,0
لینک,38253,4.0,0.67,0
إیقاف,346,5.0,0.67,0
هم‌اتاق,359,7.0,1.0,0
لبافی,637,5.0,1.0,0
علن,134,3.0,0.67,0
یحقق,584,4.0,0.2,0
اسکاری,667,6.0,0.75,0
الواجب,254,6.0,0.67,0
مجار,836,4.0,0.4,0
مارکسیست,4591,8.0,0.4,0
المعامیر,136,8.0,0.67,0
غیراینصورت,703,10.0,0.67,0
بلاک,3648,4.0,0.67,0
کاختی,191,5.0,0.67,0
کامپیوتری,20492,9.0,0.67,0
مهینه,126,5.0,1.0,0
فیلمسازها,213,9.0,1.0,0
باشکوه,16518,6.0,0.75,0
جامعه‌شناختی,2046,12.0,0.55,0
بانکیا,106,6.0,1.0,0
فناروی,357,6.0,1.0,0
گارد,8909,4.0,0.33,0
زیرپوش,2000,6.0,0.5,0
کپور,2144,4.0,0.67,0
تریومف,148,6.0,0.8,0
عکس‌العمل,12911,9.0,0.57,0
آورترین,852,7.0,1.0,0
ازسر,424,4.0,0.5,0
اللاجئین,1449,8.0,0.57,0
سرخرگ,2092,5.0,0.4,0
ماهوارهای,217,9.0,1.25,0
قوم‌گرا,177,7.0,0.8,0
دادن,274765,4.0,0.67,0
لشرک,576,4.0,0.5,0
آربیتراژی,199,9.0,1.0,0
خواهرشوهر,159,9.0,0.71,0
کلوت,346,4.0,0.67,0
می‌هن,243,5.0,1.0,0
فوکو,1093,4.0,0.67,0
أعین,153,4.0,0.67,0
ستا,302,3.0,1.0,0
آمپرساعت,256,8.0,0.67,0
جاوااسکریپت,397,11.0,0.86,0
کدومشون,134,7.0,0.8,0
اکی,190,3.0,1.0,0
شیکاغو,130,6.0,1.0,0
دینگو,102,5.0,0.67,0
ولا,28077,3.0,1.0,0
باهاما,1960,6.0,1.0,0
ز,18003,1.0,1.0,0
هجوم,34371,4.0,0.4,0
خط‌خوردگی,178,9.0,0.71,0
وکال,13346,4.0,0.67,0
شیب,18144,3.0,0.33,0
هویی,192,4.0,1.0,0
قبیله‌گرایی,138,11.0,1.0,0
گلباغی,144,6.0,0.75,0
برشمردیم,244,8.0,0.67,0
لاتویا,299,6.0,1.33,0
هیدج,239,4.0,0.33,0
القادسیه,489,8.0,1.0,0
می‌بلعید,1287,8.0,0.38,0
مالیبل,143,6.0,0.75,0
کتک‌کاری,1656,8.0,0.8,0
مقدونی,1328,6.0,0.75,0
سیاستگذاری‌های,2260,14.0,0.71,0
هموطنان,34623,7.0,0.8,0
أن,131209,2.0,0.5,0
وفات,5860,4.0,0.67,0
جاج,138,3.0,0.17,0
خشونت‌گرا,252,9.0,0.8,0
سطح,618878,3.0,0.67,0
بارسلونا,55169,8.0,0.8,0
دریانورد,16441,8.0,1.0,0
تاثیرگذارترین,2942,13.0,0.71,0
یک‌میلیاردو,119,11.0,0.71,0
درجا,6871,4.0,0.33,0
حاسم,460,4.0,0.33,0
تمام‌رخ,260,7.0,0.67,0
خودکشی,45929,6.0,0.5,0
شعبانیان,183,8.0,0.8,0
غیرخدا,206,6.0,0.75,0
اسفل,170,4.0,0.5,0
مفیدتری,259,7.0,0.67,0
بوک‌های,1607,7.0,1.0,0
محلی‌های,107,8.0,1.0,0
علاوی,960,5.0,0.75,0
زیگ,175,3.0,0.5,0
بانو,29997,4.0,1.0,0
درسامانه,228,8.0,1.0,0
باخت‌های,509,8.0,0.75,0
همین‌جاست,426,9.0,0.67,0
هشتاد,17763,5.0,0.5,0
علی‌خان,1573,7.0,0.6,0
اشتلیکه,331,7.0,0.8,0
ویرجینیا,16544,8.0,0.8,0
وندورهای,173,8.0,0.67,0
آبخیزداری,20362,9.0,0.67,0
گلف‌باز,203,7.0,0.8,0
لیتاسکو,141,7.0,0.75,0
هفت‌سین,4304,7.0,0.5,0
گیرانه‌تری,205,10.0,0.71,0
الفلسطینی,11267,9.0,0.5,0
کرک,5183,3.0,0.33,0
زیرورو,300,6.0,1.0,0
ناصرالدین,777,9.0,0.8,0
بدقولی‌ها,132,9.0,0.8,0
قاموس,1322,5.0,0.67,0
بوزون,381,5.0,0.67,0
سیک‌ها,241,6.0,1.0,0
شیا,574,3.0,2.0,0
سوشیال,129,6.0,0.75,0
لتصفی,128,5.0,0.75,0
دیدهنشود,1419,8.0,0.38,0
شهیر,2379,4.0,0.67,0
صانع,3695,4.0,0.67,0
وداع,14639,4.0,0.67,0
سوروس,1659,5.0,0.67,0
دامدار,38447,6.0,0.5,0
چپ‌گرایانه,231,10.0,0.83,0
دوخت,3729,4.0,0.33,0
کاربرد,133805,6.0,0.4,0
پایان‌بندی,352,10.0,0.67,0
إلی,98684,3.0,1.0,0
التحرکات,340,8.0,0.67,0
درارتفاعات,110,10.0,1.2,0
امریکایی‌ها,8918,11.0,1.0,0
گرانش,5586,5.0,0.75,0
گران‌فروش,195,9.0,0.71,0
شلختگی,602,6.0,0.8,0
وزیان,238,5.0,1.0,0
بستهاست,11283,7.0,0.5,0
تاثیر‌گذار,2076,10.0,0.57,0
حوزه,976806,4.0,0.67,0
للأسری,189,6.0,1.0,0
عینه,1374,4.0,1.0,0
القیار,250,6.0,0.75,0
اسواق,119,5.0,1.0,0
کنستانتینوپل,173,12.0,0.86,0
خوشبینی‌ها,127,10.0,0.71,0
یبلغ,1296,4.0,0.5,0
پزو,657,3.0,1.0,0
مزدک,1385,4.0,0.5,0
ودفع,268,4.0,0.5,0
مصون,8126,4.0,0.67,0
اتهام,84903,5.0,0.5,0
عسگر,16753,4.0,0.5,0
المساعدات,1596,9.0,0.57,0
التعلیق,323,7.0,0.67,0
سک,463,2.0,0.5,0
یراها,108,5.0,1.0,0
جوئی,615,4.0,0.5,0
پورشیرازی,1143,9.0,1.0,0
عازم,22936,4.0,0.67,0
کتانی‌های,140,9.0,1.25,0
الأعداء,638,7.0,0.8,0
بورکینی,355,7.0,1.0,0
تالکین,686,6.0,0.75,0
بوینغ,150,5.0,0.75,0
کریر,436,4.0,0.67,0
والتحکم,127,7.0,0.8,0
حقآبه,247,5.0,0.75,0
قارا,115,4.0,1.0,0
خورشیدگرفتگی‌های,643,16.0,0.78,0
شایق,1943,4.0,0.67,0
شگفت‌زده,7749,8.0,0.57,0
توخت#توز,992,3.5,0.4,0
زیرساختی,12059,8.0,0.6,0
موئین,226,5.0,0.67,0
متقنی,472,5.0,0.75,0
ازاره,157,5.0,1.0,0
تصنعی,1966,5.0,0.5,0
سرب,13374,3.0,0.33,0
چهارسال,5568,7.0,0.5,0
حرث,110,3.0,0.33,0
شدبه,181,4.0,1.0,0
الرضا,3072,5.0,0.75,0
خداپناهی,154,8.0,1.0,0
زرآباد,1240,6.0,0.6,0
وتوکا,103,5.0,1.0,0
اعطی,156,4.0,0.67,0
فاورو,224,5.0,0.67,0
خنت,299,3.0,0.33,0
سمپوزیوم,4091,8.0,0.57,0
میان‌رده‌ها,165,11.0,0.71,0
یعلمهم,119,6.0,0.75,0
اتوزومال,181,8.0,0.83,0
پارچین,2391,6.0,0.4,0
افریقی,121,6.0,0.75,0
سرانو,146,5.0,1.0,0
لورکا,337,5.0,1.0,0
نمی‌تونی,253,8.0,0.67,0
مگراینکه,205,8.0,0.8,0
نرم‌تنان,441,8.0,0.67,0
وارزه,189,5.0,0.67,0
گرو‌ه‌های,172,9.0,0.67,0
ملال,870,4.0,0.67,0
ونکوور,3078,6.0,0.6,0
شره,226,3.0,0.67,0
صفحه‌کلید,6879,9.0,0.33,0
الانحیاز,691,8.0,0.8,0
الاستکبار,853,9.0,0.83,0
ساراماگو,252,8.0,1.0,0
روخانه,178,6.0,1.0,0
سرچشمه,14479,6.0,0.43,0
هروئین,5904,6.0,0.75,0
اولتیماتوم,3652,10.0,0.5,0
استمداد,2021,7.0,0.5,0
پاراستامول,104,10.0,0.67,0
بدخیمی‌ها,118,9.0,1.0,0
اسکادا,114,6.0,0.75,0
رمپنا,845,5.0,1.0,0
کاسی,223,4.0,1.0,0
تدعم,1213,4.0,0.75,0
میلز,1051,4.0,0.67,0
معاصی,444,5.0,1.0,0
اتصالا,234,6.0,0.75,0
دربردارنده,1960,10.0,0.62,0
لدنی,526,4.0,1.0,0
چاهک,624,4.0,0.5,0
هوشمندانه‌تری,152,13.0,0.75,0
رئیس‌الوزرا,208,11.0,0.75,0
جیمس,511,4.0,0.33,0
دلبند,1159,5.0,0.4,0
دی‌استفانو,158,10.0,0.67,0
أئم,298,3.0,0.33,0
فطرس,225,4.0,0.5,0
لصد,132,3.0,0.33,0
یعید,382,4.0,0.67,0
خیخون,721,5.0,0.67,0
نابینا,10696,6.0,1.0,0
دیگرانی,2069,7.0,0.75,0
مکاتب,3655,5.0,0.75,0
قمیتی,135,5.0,1.0,0
دوده,2143,4.0,0.67,0
تعلیقات,1043,7.0,0.6,0
براق‌کننده,207,10.0,0.88,0
دلیگیت,105,6.0,0.75,0
سریش,309,4.0,0.67,0
شاد,32607,3.0,0.5,0
ریبری,1177,5.0,1.0,0
شروود,291,5.0,1.0,0
می‌نمایاند,828,10.0,0.83,0
بقضایا,179,6.0,1.33,0
نووتل,111,5.0,1.0,0
کلاید,524,5.0,0.75,0
دنیای‌اقتصاد,2518,12.0,1.4,0
الاخلاق,655,7.0,0.8,0
حشره,5879,4.0,0.75,0
ورزشکار,74627,7.0,0.5,0
تس,364,2.0,0.5,0
الألمانی,1594,8.0,0.67,0
مپرس,150,4.0,0.5,0
لجام,329,4.0,0.4,0
امیر,190563,4.0,0.67,0
شبانه‌روزی,20041,10.0,1.0,0
حاجات,940,5.0,0.4,0
اسپانیایی‌تبار,180,14.0,0.88,0
دستانه,653,6.0,0.75,0
خواهندپرسید,181,11.0,0.75,0
الاسرائیلی,8145,10.0,1.0,0
انباره,321,6.0,0.75,0
عاصف,583,4.0,0.33,0
الاتصال,1085,7.0,0.6,0
هدفمندسازی,9784,10.0,0.75,0
هروی,6376,4.0,1.0,0
اعتبارا,403,7.0,0.8,0
لویی,3339,4.0,1.0,0
کیگالی,127,6.0,1.0,0
عیادت,9870,5.0,0.75,0
مسیره,108,5.0,1.0,0
بانکهاست,1073,8.0,0.5,0
داداشلو,188,7.0,0.75,0
میرعابدینی,213,10.0,0.83,0
بفردی,438,5.0,0.75,0
برانا,198,5.0,1.0,0
فیبرنوری,3920,8.0,0.67,0
ولیکو,163,5.0,1.0,0
محاکمه,43042,6.0,1.0,0
کمیاب,8763,5.0,1.0,0
هماهنگ‌کننده,10604,12.0,0.88,0
خسوس,1260,4.0,0.67,0
اچمیادزین,162,9.0,0.71,0
مستاجر,3991,6.0,0.67,0
یه,52308,2.0,0.5,0
بی‌جا,1175,5.0,0.75,0
نابع,165,4.0,0.67,0
المعروف,1423,7.0,0.43,0
میگرن,8959,5.0,0.5,0
آسیاست,2623,6.0,0.75,0
آمریکایی,329031,8.0,0.67,0
‌ها,8838,3.0,1.0,0
سایز,28817,4.0,0.33,0
آتش‌فشانی,333,9.0,0.83,0
اور,10920,3.0,0.5,0
حج,133306,2.0,0.25,0
ارهابیین,266,8.0,0.67,0
ایفل,2143,4.0,0.67,0
سیبویه,259,6.0,1.33,0
گستاخ,3302,5.0,0.5,0
شوخی‌هایی,214,9.0,1.25,0
میدکو,2151,5.0,0.67,0
اعتیاداور,1138,9.0,0.83,0
یوتبری,182,6.0,1.33,0
ژیمناست,3418,7.0,0.4,0
لیور,147,4.0,0.5,0
رتبه‌بندی,42433,9.0,0.62,0
تمام‌قد,5416,7.0,1.0,0
میکروارگانیسم‌های,644,17.0,0.67,0
أدی,2120,3.0,1.0,0
شمانیوز,23450,7.0,1.0,0
زودبازده,4113,8.0,1.0,0
القیادات,516,8.0,0.8,0
دراقتصاد,683,8.0,0.67,0
کی‌بی‌اس,135,8.0,0.75,0
وتنفیذ,349,6.0,0.75,0
کیفی‌سازی,883,9.0,1.0,0
آریاساسول,225,9.0,1.0,0
والتحدیات,120,9.0,0.8,0
سجادپور,1165,7.0,0.57,0
خدر,154,3.0,0.67,0
هلید#هل,5213,3.0,0.6,0
پدافندید#پدافند,3040,7.0,0.64,0
نازل,13500,4.0,0.67,0
ذهن,145671,3.0,0.33,0
دندریت‌ها,134,9.0,0.83,0
شاهید,907,5.0,0.67,0
میسازد,1097,6.0,0.6,0
ذی‌القعده,1274,9.0,0.67,0
وعام,124,4.0,0.67,0
عبدالحق,145,7.0,0.8,0
رولینز,188,6.0,0.75,0
التلی,276,5.0,0.75,0
میدوک,261,5.0,0.67,0
ابوالصدق,266,8.0,0.67,0
وأشار,4303,5.0,1.0,0
هشتگ‌های,614,8.0,0.8,0
وقرب,101,4.0,0.5,0
کاتالوگ,1804,7.0,0.6,0
رخداد,27736,5.0,0.5,0
آکورد,2045,5.0,0.75,0
موسیقیدان‌های,142,13.0,0.71,0
حقیقت,110563,5.0,0.75,0
شناسانه,1159,7.0,0.6,0
ولت,5822,3.0,0.67,0
باند,105055,4.0,0.33,0
طائرپور,1122,7.0,0.5,0
حیدرالعبادی,1331,11.0,0.57,0
کم‌متراژ,163,8.0,0.67,0
طمع‌کار,137,7.0,0.8,0
الانس,181,5.0,0.75,0
دخترای,132,6.0,0.75,0
بالرئیس,423,7.0,0.75,0
رفتارشناسی,953,10.0,0.71,0
آسیب‌دیده,20603,9.0,1.0,0
لاقام,204,5.0,0.67,0
تحتوی,568,5.0,0.75,0
یاب,4728,3.0,0.5,0
نظرگیری,109,7.0,1.25,0
آلترناتیوهای,134,12.0,0.88,0
در‌این,585,6.0,1.33,0
درس,121090,3.0,0.33,0
اصول‌گرا,7524,8.0,0.67,0
زیستگاه,11039,7.0,0.4,0
گریبان‌گیر,918,10.0,0.71,0
الاخو,208,5.0,0.75,0
لیتل,1004,4.0,0.67,0
صیامه,125,5.0,1.0,0
نازح,162,4.0,0.33,0
شیعیان,38791,6.0,0.75,0
جنوی,102,4.0,0.6,0
فطرت,5582,4.0,0.5,0
کوه‌نشین,142,8.0,1.0,0
حقد,388,3.0,0.33,0
أخذ,1457,3.0,0.33,0
فرنقی,319,5.0,1.0,0
پاپلی,140,5.0,1.0,0
البرازیلی,292,9.0,0.83,0
داروساز,7826,7.0,0.75,0
راین,3724,4.0,0.67,0
برآمده,9843,6.0,0.8,0
سیناپس‌های,198,10.0,1.2,0
شالی‌کوبی,127,9.0,1.25,0
جوبا,296,4.0,0.5,0
تأکیده,196,6.0,1.0,0
لوورن,168,5.0,1.0,0
چهره,179315,4.0,0.5,0
می‌تپد,1380,6.0,0.5,0
وره,285,3.0,0.67,0
خدیج,207,4.0,0.4,0
تافی,169,4.0,1.0,0
غلیون,153,5.0,0.75,0
الویری,3390,6.0,1.25,0
ایرندگان,488,8.0,0.67,0
الطاقات,392,7.0,0.75,0
اپیکور,133,6.0,0.75,0
خواهشمند,3308,8.0,0.57,0
مروا,145,4.0,1.5,0
عقبه,5073,4.0,1.0,0
علیهاالسلام,1913,11.0,1.2,0
طبقا,249,4.0,0.67,0
سبیلا,292,5.0,1.0,0
فسادانگیز,121,9.0,0.67,0
بگوئیم,1765,6.0,0.75,0
وفتی,118,4.0,0.67,0
فراساحل,2575,7.0,0.6,0
یز,121,2.0,0.5,0
وحود,249,4.0,0.67,0
ظرفشویی,2462,7.0,0.8,0
چکیده,5233,5.0,0.75,0
قراقع,158,5.0,0.75,0
چهل‌سالگی,109,9.0,0.71,0
انقدر,3614,5.0,0.4,0
بالصواریخ,289,9.0,1.25,0
وپیش,290,4.0,0.67,0
وسوسه,10851,5.0,0.75,0
مؤمن,16483,4.0,0.5,0
بازاری‌ها,658,9.0,1.0,0
نابردباری,157,9.0,0.67,0
تردمیل,1575,6.0,0.5,0
میرن,940,4.0,0.67,0
آستون,1270,5.0,0.4,0
سایپم,393,5.0,0.75,0
تورینی,138,6.0,1.0,0
برق‌نورد,1408,8.0,0.33,0
تمامیت‌خواه,845,11.0,1.0,0
الأبد,140,5.0,1.33,0
انجل,257,4.0,0.33,0
ادواش,127,5.0,1.0,0
برآمدگی,2219,7.0,0.8,0
آنکونا,132,6.0,0.75,0
گوئن,237,4.0,0.5,0
کردهبودم,9431,8.0,0.43,0
والورده,849,7.0,0.75,0
وسائلی,169,6.0,1.33,0
ایویکو,639,6.0,1.0,0
خوانده‌شده,3181,10.0,1.0,0
ورانداز,106,7.0,0.8,0
ماشینکاری,266,9.0,0.8,0
شهریور‌ماه,563,10.0,0.71,0
وسوریا,2644,6.0,1.33,0
بگشا,214,4.0,1.0,0
هراس‌آور,252,8.0,1.0,0
پشتکوه,993,6.0,0.6,0
بریو,148,4.0,1.0,0
سرخ,48501,3.0,0.33,0
آلابا,405,5.0,1.0,0
هیان,179,4.0,0.67,0
روی‌داده,6712,8.0,0.5,0
راهبندان,254,8.0,0.67,0
لزوما,14258,5.0,1.0,0
جنیف,4570,4.0,0.4,0
اکتان,2977,5.0,0.5,0
آی‌تی‌وی,112,8.0,0.71,0
مرتب‌سازی,2053,9.0,0.67,0
زورگویی‌های,373,11.0,1.4,0
رایاگادا,260,8.0,1.0,0
تابعه,18226,5.0,1.0,0
فیلمخانه,316,8.0,1.0,0
جلسات,125693,5.0,0.5,0
تکون,6870,4.0,0.67,0
خواهدشدو,173,8.0,0.67,0
هم‌پیاله,116,8.0,1.0,0
گذری,2440,4.0,0.67,0
متحصنین,371,7.0,0.67,0
یکا,2967,3.0,1.0,0
سهل‌انگارانه,167,12.0,1.0,0
کیارس,337,5.0,1.0,0
ناراحت‌کننده,4705,12.0,0.55,0
المعادن,166,7.0,0.67,0
عزیزخانی,236,8.0,1.25,0
شایعه‌ساز,251,9.0,0.83,0
لاد,130,3.0,0.5,0
کرام,789,4.0,0.67,0
الانترنت,569,8.0,0.83,0
تجدر,340,4.0,0.33,0
میافزاید,409,8.0,0.67,0
کفایه,565,5.0,1.0,0
علمیتخیلی,1937,9.0,0.83,0
پیوس,2075,4.0,0.67,0
الجث,108,4.0,0.33,0
نوتیفیکیشن‌های,347,14.0,1.0,0
ژاکلین,1266,6.0,0.75,0
بردو,269,4.0,0.67,0
بوندسلیگای,174,10.0,1.5,0
باباجانی,885,8.0,0.67,0
کامپایلرهای,140,11.0,1.0,0
کیف‌قاپ,992,7.0,1.0,0
آلمانی‌های,350,10.0,1.0,0
حیوان‌آزاری,299,11.0,1.2,0
وعمق,113,4.0,0.5,0
گابریلا,282,7.0,0.75,0
اپیروس,172,6.0,0.75,0
مکرر,35734,4.0,0.2,0
یقصف,237,4.0,0.5,0
پی‌اچ‌پی,355,8.0,1.0,0
موذنی,281,5.0,1.0,0
صخر,129,3.0,0.33,0
بت‌پرستان,126,9.0,1.0,0
تریلی‌ها,171,8.0,0.8,0
آلکسیوس,276,7.0,0.67,0
نان,77715,3.0,0.5,0
تامار,185,5.0,0.67,0
هتاکی‌های,167,9.0,1.0,0
قلعه,63122,4.0,0.5,0
میکردند,2249,7.0,0.5,0
کارت‌خوان‌ها,344,12.0,0.71,0
تصور,119091,4.0,0.67,0
رایو,381,4.0,0.67,0
اولی‌های,412,8.0,1.0,0
ژنرال,27079,5.0,0.75,0
قاقازان,136,7.0,0.75,0
فرمولاسیون,1254,10.0,0.62,0
تکدی,246,4.0,0.67,0
رومانی,14506,6.0,1.0,0
برکنار,42704,6.0,0.6,0
علی‌آقا,390,7.0,1.33,0
ومنع,760,4.0,0.5,0
التفاصیل,1726,8.0,0.67,0
فریبا,7545,5.0,1.0,0
خانات,784,5.0,0.67,0
برگزینیم,419,8.0,0.8,0
همدان,119729,5.0,0.75,0
نتوانستهبودیم,131,13.0,0.67,0
زینک,1217,4.0,0.67,0
الشوملی,105,7.0,0.67,0
مبارزات,20524,7.0,0.8,0
دکر,316,3.0,0.67,0
رگ,21690,2.0,0.5,0
العفری,146,6.0,1.25,0
برگشت‌ناپذیر,956,12.0,0.4,0
درآوردی,101,7.0,0.83,0
کیلوگرم,117251,7.0,0.8,0
کویرنوردی,133,9.0,0.83,0
تیلرسون,17502,7.0,0.6,0
آمن,1442,3.0,0.67,0
رادیوایزوتوپ,137,12.0,1.17,0
وپنج,440,4.0,0.75,0
بازارگردانان,124,12.0,0.71,0
قلج,103,3.0,0.2,0
زنجیره‌ای‌ها,238,12.0,0.86,0
هییت,482,4.0,0.67,0
سگودنیا,363,7.0,0.8,0
الدعوات,344,7.0,0.8,0
رورو,154,4.0,0.33,0
سوخت‌گیری,4397,9.0,0.67,0
آپ‌های,775,6.0,1.0,0
لایک,4660,4.0,0.67,0
تئوری‌ها,767,8.0,1.0,0
حوضه,16663,4.0,1.0,0
فرورانش,186,7.0,0.8,0
وتمثل,119,5.0,0.75,0
ملئت,117,4.0,0.5,0
چسبید#چسب,6083,4.0,0.33,0
بحیا,394,4.0,1.5,0
لمپن‌ها,138,7.0,0.8,0
نیافتاده,1234,8.0,0.8,0
بأنفسهم,215,7.0,0.67,0
سیلتقی,237,6.0,0.75,0
اونارو,114,6.0,0.75,0
مرتد,1855,4.0,0.5,0
تاجر,16737,4.0,0.4,0
خاکریزها,258,8.0,1.0,0
مرد#میر,40004,3.0,0.4,0
الناشطین,408,8.0,0.67,0
می‌آفرینند,632,10.0,0.86,0
آبزی,5204,4.0,0.67,0
نارنیا,203,6.0,1.0,0
هم‌ارز,1284,6.0,0.75,0
هم‌مرز,3226,6.0,0.67,0
شیمل,133,4.0,1.0,0
محالات,190,6.0,0.75,0
بوحمدان,420,7.0,0.8,0
آدام,4807,4.0,0.67,0
ومدی,170,4.0,0.67,0
زیلایی,103,6.0,0.75,0
شکوهمند,6352,7.0,0.67,0
نمیتونن,144,7.0,0.8,0
دنیسون,105,6.0,0.75,0
دنیاطلبی,374,8.0,0.8,0
برارتفاعات,118,10.0,0.83,0
کاسترو,6976,6.0,0.75,0
بصیرت,26729,5.0,0.75,0
سیوان,188,5.0,1.0,0
للاستثمار,245,9.0,0.8,0
التکفیریون,173,10.0,0.75,0
لارگانی,2258,7.0,1.0,0
کوهدشت,2803,6.0,0.4,0
فرستاده‌شده,3468,11.0,0.71,0
الجزء,1616,5.0,0.33,0
جادار,1265,5.0,0.4,0
دونلی,109,5.0,1.0,0
رندانه,361,6.0,0.75,0
سی‌و‌سومین,226,10.0,1.5,0
خون‌بازی,143,8.0,1.0,0
حیرت‌انگیز,3470,10.0,0.43,0
سازماندهی‌شده,3018,13.0,0.56,0
مموزینی,191,7.0,1.0,0
امیرقاسمی,125,9.0,1.0,0
خدابیامرز,439,9.0,1.0,0
هادرونی,141,7.0,1.0,0
باثبات,6729,6.0,0.4,0
اعلی,2179,4.0,0.67,0
الیومی,568,6.0,1.25,0
مجریانی,414,7.0,0.67,0
فوق‌الذکر,5809,9.0,0.43,0
بین‌رفتن,145,8.0,0.83,0
جانواریو,1175,8.0,0.83,0
فخاری,717,5.0,1.0,0
هموطنش,679,6.0,0.67,0
دیالوگ‌ها,1535,9.0,0.8,0
منطقه‌اند,170,9.0,0.71,0
آبیاری,54052,6.0,0.75,0
آورو,305,4.0,2.0,0
نیشکر,6824,5.0,0.5,0
هرچی,1718,4.0,0.5,0
وایب,363,4.0,0.67,0
شاغل,45660,4.0,0.67,0
تلکس,455,4.0,0.5,0
